employee_id,rating,year,fullname,nip,company_id,area_id,position_id,department_id,division_id,directorate_id,grade_id,education_id,major_id,years_of_service_months,pauli,faxtor,disc,disc_word,mbti,iq,gtq,tiki,year_competency,avg_competency_score
EMP100522,4.0,2025,NABILA YUDHISTIRA SALSABILA,963792,1,1,6,4,5,1,3,3,5,63,70,71,CI,Conscientious-Influencer,INFJ,,,8,2025,3.7
EMP100523,2.0,2025,INDRA ADI HARTANTO,926943,3,1,4,1,1,3,3,1,4,33,86,23,SC,Steadiness-Conscientious,INTP,134.0,25.0,2,2025,2.5555555555555554
EMP100524,5.0,2025,HADI NUGROHO,214245,2,2,2,1,4,2,3,3,2,23,73,84,CI,Conscientious-Influencer,NAN,94.0,25.0,2,2025,4.6
EMP100525,3.0,2025,UMAR FAUZIAH,505954,4,1,4,3,4,2,2,4,6,79,99,79,DI,Dominant-Influencer,ESFJ,105.0,28.0,1,2025,2.8
EMP100526,4.0,2025,KARTIKA MAULANA,497248,4,1,5,3,3,2,3,4,6,82,27,31,DS,Dominant-Steadiness,INTP,96.0,29.0,8,2025,4.1
EMP100527,3.0,2025,RENDRA SITUMORANG,420241,3,4,6,6,2,2,2,4,5,50,77,58,SD,Steadiness-Dominant,ISTP,133.0,35.0,4,2025,3.0
EMP100528,3.0,2025,LESTARI SUHARTO,657020,3,4,5,2,4,3,1,3,3,18,29,20,SC,Steadiness-Conscientious,INTJ,85.0,37.0,1,2025,3.125
EMP100529,3.0,2025,ANISA LUKMAN,868144,2,4,4,1,2,2,1,1,1,46,52,33,ID,Influencer-Dominant,ENTJ,108.0,24.0,3,2025,3.1
EMP100530,,2025,RIZKI LESTARI SUHARTO,567757,2,2,2,4,1,2,3,2,1,56,81,64,ID,Influencer-Dominant,INTJ,,,4,2025,4.0
EMP100531,4.0,2025,BELLA ERLANGGA PRATAMA,286789,4,4,1,2,5,2,3,1,2,1,31,87,SD,Steadiness-Dominant,ISTP,,27.0,5,2025,4.0
EMP100532,3.0,2025,UMAR BASKARA GUNAWAN,265182,3,1,2,1,4,2,1,1,3,41,61,53,CI,Conscientious-Influencer,ISFJ,,25.0,10,2025,3.1
EMP100533,3.0,2025,FAJAR ANANDA,208101,1,3,1,4,5,1,3,4,6,19,52,31,SI,Steadiness-Influencer,INFJ,,,8,2025,2.8
EMP100534,3.0,2025,RAMA KURNIAWAN,280618,4,1,4,6,2,3,2,3,6,20,54,79,SC,Steadiness-Conscientious,ESFJ,103.0,17.0,4,2025,3.1
EMP100535,,2025,WAHYU NABILA SAPUTRA,448793,2,3,6,2,5,3,2,3,1,57,34,81,CI,Conscientious-Influencer,ISFJ,132.0,27.0,9,2025,3.4444444444444446
EMP100536,5.0,2025,EKO GUNAWAN,354263,4,4,5,5,5,3,2,1,1,79,23,60,SC,Steadiness-Conscientious,ISFP,121.0,19.0,9,2025,4.7
EMP100537,2.0,2025,IMAN YULIANTO,641586,2,1,2,6,1,2,1,3,2,34,36,62,NAN,Conscientious-Steadiness,ISFP,100.0,25.0,1,2025,2.125
EMP100538,4.0,2025,MAYA GUNAWAN,761826,2,1,2,6,3,2,2,4,4,39,33,77,SI,Steadiness-Influencer,NAN,126.0,33.0,2,2025,4.0
EMP100539,4.0,2025,TEGUH DHARMA INDRAWAN,632475,3,3,4,6,5,3,1,4,2,21,22,96,CI,Conscientious-Influencer,ESFJ,94.0,40.0,6,2025,3.8
EMP100540,1.0,2025,ANISA HALIM RAMADHAN,179922,2,2,3,3,2,1,3,3,5,47,43,44,DS,Dominant-Steadiness,ENTP,106.0,26.0,1,2025,1.2
EMP100541,4.0,2025,DINDA CANDRA PAMUNGKAS,585878,3,1,6,6,5,2,2,4,1,30,87,67,DI,Dominant-Influencer,ENFJ,115.0,22.0,6,2025,3.6666666666666665
EMP100542,3.0,2025,AHMAD SITUMORANG,108424,3,1,2,5,3,3,3,2,6,78,97,76,DS,Dominant-Steadiness,ENTP,131.0,26.0,7,2025,3.2
EMP100543,4.0,2025,TEGUH FADILLAH RAMADHAN,514092,3,2,4,1,4,2,3,4,2,57,39,74,IS,Influencer-Steadiness,NAN,85.0,41.0,5,2025,15.5
EMP100544,,2025,CITRA PUTRA,512663,4,2,5,4,1,1,3,3,2,50,87,25,DI,Dominant-Influencer,INTP,,,8,2025,3.9
EMP100545,3.0,2025,ADIT FIRMANSYAH,424202,1,2,4,4,4,2,1,4,6,54,71,77,IC,Influencer-Conscientious,ESTJ,,,10,2025,3.0
EMP100546,3.0,2025,NADIA SAPUTRA KUSUMA,767202,2,4,4,5,1,1,3,4,5,77,31,62,ID,Influencer-Dominant,ESTP,136.0,23.0,6,2025,2.888888888888889
EMP100547,4.0,2025,NABILA ANGGARA,508164,4,1,3,3,1,2,1,2,1,28,84,57,CI,Conscientious-Influencer,ISFJ,134.0,27.0,9,2025,4.111111111111111
EMP100548,5.0,2025,FAJAR SUHARTO,452688,4,4,2,4,1,1,2,3,3,88,74,68,IS,Influencer-Steadiness,ESTP,,,8,2025,4.875
EMP100549,2.0,2025,LESTARI AJI SUBEKTI,559744,1,3,4,4,2,1,3,4,3,22,78,64,IC,Influencer-Conscientious,INTP,,,8,2025,2.111111111111111
EMP100550,5.0,2025,HADI HARTANTO,391464,3,1,3,3,3,2,2,3,5,68,72,69,IC,Influencer-Conscientious,ENFJ,109.0,20.0,5,2025,5.0
EMP100551,2.0,2025,MAHENDRA AJI PERMADI,124271,3,4,1,2,5,3,3,3,2,33,38,35,SD,Steadiness-Dominant,INTJ,109.0,35.0,1,2025,2.2222222222222223
EMP100552,1.0,2025,VANIA SYAHPUTRA,394697,4,3,3,5,3,1,3,1,3,69,88,23,SI,Steadiness-Influencer,ENTJ,137.0,27.0,1,2025,1.3333333333333333
EMP100553,3.0,2025,LESTARI KURNIAWAN,989565,3,2,2,3,4,1,2,1,1,31,24,94,CI,Conscientious-Influencer,ENTP,107.0,29.0,3,2025,3.0
EMP100554,5.0,2025,INTAN SAPUTRA,233259,4,1,4,4,5,3,3,1,2,83,39,93,SC,Steadiness-Conscientious,ENFJ,,,2,2025,4.7
EMP100555,3.0,2025,RANI ANUGRAH RIDWAN,236227,4,4,6,5,2,1,1,1,5,2,89,68,IS,Influencer-Steadiness,ENFP,99.0,25.0,5,2025,3.4285714285714284
EMP100556,3.0,2025,HADI ROHMAN,110531,3,1,2,5,5,2,1,3,4,61,81,37,CD,Conscientious-Dominant,ENTJ,107.0,30.0,2,2025,2.7777777777777777
EMP100557,3.0,2025,RIZKA SUBEKTI,442226,2,1,1,6,4,2,2,2,1,59,71,49,CD,Conscientious-Dominant,ESTJ,102.0,28.0,1,2025,2.8
EMP100558,,2025,JOKO KURNIAWAN,881556,3,1,6,2,2,2,1,4,4,79,36,20,CS,Conscientious-Steadiness,ISTJ,,29.0,10,2025,1.0
EMP100559,,2025,AYUNDA ANGGARA,293095,3,2,6,6,5,3,2,4,2,26,79,88,CI,Conscientious-Influencer,ISFP,133.0,22.0,10,2025,4.8
EMP100560,,2025,ADIT ZULFIKAR HIDAYAT,473938,3,4,1,6,4,2,2,1,2,63,46,55,IC,Influencer-Conscientious,ENTP,137.0,16.0,7,2025,4.375
EMP100561,4.0,2025,VALDO SANTOSO,689781,3,4,6,5,3,1,1,1,3,0,68,92,SC,Steadiness-Conscientious,ESFP,82.0,29.0,7,2025,3.9
EMP100562,3.0,2025,UTAMI SUHARTO,666114,1,2,1,6,4,3,1,4,4,24,67,42,DC,Dominant-Conscientious,ENTP,89.0,26.0,1,2025,3.0
EMP100563,2.0,2025,DINDA MAULIDA,347632,3,2,2,3,5,2,2,2,4,9,42,70,DC,Dominant-Conscientious,NAN,105.0,33.0,1,2025,2.3
EMP100564,3.0,2025,MAYA CANDRA LUKMAN,394860,2,4,2,2,3,2,3,4,3,27,41,78,NAN,Influencer-Dominant,INFP,104.0,16.0,6,2025,2.8
EMP100565,2.0,2025,ANISA PRAMUDITA MAULANA,911583,2,1,3,5,3,2,3,1,2,28,41,85,SI,Steadiness-Influencer,INTP,119.0,29.0,10,2025,2.0
EMP100566,3.0,2025,RENDRA SETIAWAN,661335,1,1,6,4,2,3,2,1,4,95,63,53,SC,Steadiness-Conscientious,ENFJ,,,4,2025,3.0
EMP100567,3.0,2025,NURLITA ANANDA,391102,2,4,1,3,5,3,1,4,1,79,81,55,CD,Conscientious-Dominant,ESFP,87.0,22.0,6,2025,3.1
EMP100568,4.0,2025,HANA DHARMA GUNAWAN,151270,2,3,6,5,4,3,1,2,3,61,71,89,NAN,Steadiness-Influencer,ENTJ,96.0,24.0,1,2025,4.125
EMP100569,5.0,2025,ZAKI ANGGARA,401004,4,3,6,1,5,1,1,3,3,30,54,57,IS,Influencer-Steadiness,ISFJ,85.0,34.0,10,2025,2.7777777777777777
EMP100570,3.0,2025,DEWI MAHARDIKA PURNAMA,529446,2,3,6,4,4,2,3,3,6,72,51,70,IS,Influencer-Steadiness,ENFJ,,,9,2025,2.625
EMP100571,5.0,2025,YUNI SETIAWAN,809305,4,1,4,5,3,2,3,3,2,40,98,40,DS,Dominant-Steadiness,ESFP,139.0,39.0,10,2025,4.7
EMP100572,2.0,2025,RAMA PRADANA,621816,3,1,2,1,5,1,2,1,3,53,60,65,CS,Conscientious-Steadiness,INFP,135.0,18.0,3,2025,2.0
EMP100573,2.0,2025,ARIF PRAMUDITA SYAHPUTRA,979823,1,3,2,3,3,2,1,1,2,15,45,84,SD,Steadiness-Dominant,ESTP,135.0,22.0,1,2025,2.3
EMP100574,,2025,KARTIKA PUTRA,698987,2,3,2,5,1,1,3,3,2,64,27,59,IS,Influencer-Steadiness,INFP,116.0,33.0,4,2025,4.555555555555555
EMP100575,3.0,2025,PRASETYO HANDAYANI,978825,3,3,4,6,5,2,2,2,6,10,68,81,NAN,Steadiness-Conscientious,INFP,108.0,31.0,1,2025,2.6
EMP100576,4.0,2025,ANDI WIJAYA KUSUMA,344402,3,2,4,1,2,2,1,4,6,48,34,40,DS,Dominant-Steadiness,ENFP,99.0,37.0,6,2025,3.7142857142857144
EMP100577,2.0,2025,UMAR ANUGRAH HIDAYAT,169857,4,3,2,3,1,2,1,3,3,79,34,25,SD,Steadiness-Dominant,ENFP,,30.0,6,2025,2.3333333333333335
EMP100578,4.0,2025,TEGUH ANGGARA,367278,4,1,5,1,4,2,1,1,2,72,72,63,DC,Dominant-Conscientious,ENTJ,136.0,26.0,1,2025,4.142857142857143
EMP100579,3.0,2025,YOGA SINAGA,451139,3,1,6,3,1,1,2,3,1,55,43,48,ID,Influencer-Dominant,INFJ,130.0,29.0,8,2025,3.1
EMP100580,1.0,2025,ADI LUKMAN,469086,1,3,3,2,3,3,3,3,4,39,24,64,SD,Steadiness-Dominant,INFJ,97.0,37.0,8,2025,1.3
EMP100581,2.0,2025,WAHYU DHARMA SANTOSO,990199,4,1,5,3,5,3,3,1,3,41,34,22,DI,Dominant-Influencer,ENTP,104.0,21.0,1,2025,2.142857142857143
EMP100582,3.0,2025,WULAN NABILA FAUZIAH,620375,2,1,4,2,2,3,3,1,2,58,78,72,DC,Dominant-Conscientious,INFP,104.0,34.0,1,2025,2.9
EMP100583,3.0,2025,DINDA ZULFIKAR HERLAMBANG,775302,4,1,6,1,4,2,3,4,5,75,87,27,DC,Dominant-Conscientious,NAN,115.0,19.0,9,2025,3.0
EMP100584,2.0,2025,SATYA ANANDA,506260,2,3,3,3,1,3,2,1,1,80,63,34,NAN,Dominant-Steadiness,ESFJ,119.0,33.0,1,2025,1.5555555555555556
EMP100585,1.0,2025,INDRA ROHMAN,388751,4,1,6,6,3,3,1,3,4,18,51,22,ID,Influencer-Dominant,INTJ,113.0,29.0,1,2025,1.0
EMP100586,4.0,2025,ADIT HARTANTO,923680,1,2,4,6,2,3,3,1,1,33,43,23,IS,Influencer-Steadiness,ENFJ,111.0,20.0,7,2025,4.2
EMP100587,3.0,2025,NABILA SYAHPUTRA,173877,1,3,4,3,3,1,3,2,1,54,66,95,ID,Influencer-Dominant,ENFP,113.0,25.0,2,2025,2.6666666666666665
EMP100588,,2025,INTAN ROHMAN,185888,1,4,5,5,4,2,3,1,3,84,33,36,SC,Steadiness-Conscientious,ENTJ,102.0,33.0,10,2025,3.9
EMP100589,3.0,2025,ANISA TRI PAMUNGKAS,832493,2,3,2,4,2,1,1,1,1,41,36,21,SD,Steadiness-Dominant,ENFP,,,9,2025,2.875
EMP100590,1.0,2025,PUTRI RACHMAN HARTANTO,651557,2,1,5,4,3,2,2,2,3,59,49,39,ID,Influencer-Dominant,INTJ,,,5,2025,1.1666666666666667
EMP100591,5.0,2025,KURNIA GINTING,535552,4,3,5,3,3,3,2,2,4,52,46,39,SI,Steadiness-Influencer,ENFJ,86.0,28.0,4,2025,3.0
EMP100592,,2025,GALIH HANDAYANI,454909,2,1,6,4,3,1,3,4,6,51,91,38,DI,Dominant-Influencer,ENTP,,,9,2025,2.7777777777777777
EMP100593,3.0,2025,HADI SANTOSO,718540,4,2,1,2,4,3,1,4,4,12,68,23,ID,Influencer-Dominant,ISFP,139.0,28.0,7,2025,2.6
EMP100594,2.0,2025,TEGUH SINAGA,615125,4,2,4,2,3,2,1,1,3,73,23,31,DI,Dominant-Influencer,ESFP,134.0,41.0,10,2025,1.7777777777777777
EMP100595,2.0,2025,LESTARI SAPUTRA,347680,2,1,2,4,2,2,3,1,6,84,70,70,SI,Steadiness-Influencer,ESTJ,,,2,2025,2.3333333333333335
EMP100596,2.0,2025,DIMAS AJI HIDAYAT,171964,1,4,6,4,4,1,3,3,4,50,21,36,NAN,Conscientious-Influencer,NAN,,,9,2025,14.25
EMP100597,4.0,2025,FAJAR MAULANA,810974,1,1,1,6,2,3,1,3,2,58,86,81,IS,Influencer-Steadiness,INTJ,97.0,27.0,1,2025,4.111111111111111
EMP100598,3.0,2025,ADIT AJI TAMBA,330408,1,4,6,5,2,1,1,2,6,39,53,94,NAN,Conscientious-Influencer,NAN,124.0,24.0,2,2025,3.142857142857143
EMP100599,1.0,2025,DIMAS KURNIAWAN,545270,2,1,2,2,1,1,3,4,1,16,49,86,CD,Conscientious-Dominant,INFP,81.0,23.0,5,2025,1.2
EMP100600,1.0,2025,ZAKI WIJAYA,183834,4,4,4,2,3,1,3,4,5,12,46,56,SI,Steadiness-Influencer,ISTJ,137.0,18.0,7,2025,1.375
EMP100601,3.0,2025,NURLITA SUBEKTI,916084,4,2,3,2,2,2,2,2,2,70,52,37,CD,Conscientious-Dominant,ISFP,123.0,23.0,1,2025,3.0
EMP100602,1.0,2025,RIFQI ANANDA,804854,4,4,1,2,1,3,2,1,1,53,29,66,DS,Dominant-Steadiness,ESTP,,33.0,6,2025,1.3
EMP100603,4.0,2025,AHMAD HANDAYANI,490479,3,1,6,1,5,3,3,4,2,71,70,59,CS,Conscientious-Steadiness,ISTJ,107.0,22.0,5,2025,2.3
EMP100604,2.0,2025,YOGA LUKMAN,218375,3,2,4,4,5,3,1,3,5,1,94,61,CS,Conscientious-Steadiness,ISTP,,,6,2025,2.125
EMP100605,5.0,2025,DWI ANGGARA,969799,1,3,1,4,5,2,3,3,3,73,89,90,ID,Influencer-Dominant,ISTP,,,4,2025,5.0
EMP100606,3.0,2025,WULAN CANDRA SAPUTRA,597645,2,1,1,6,1,3,1,2,3,52,51,97,CD,Conscientious-Dominant,ENFJ,97.0,28.0,4,2025,3.4
EMP100607,1.0,2025,RIFQI HALIM,676526,2,4,5,6,3,2,3,1,6,77,66,44,NAN,Influencer-Steadiness,ENTP,82.0,26.0,2,2025,1.2222222222222223
EMP100608,5.0,2025,RANI KURNIAWAN,984426,1,4,6,6,4,1,3,4,2,17,31,31,DS,Dominant-Steadiness,ENTJ,,19.0,8,2025,4.9
EMP100609,4.0,2025,OKTAVIA NABILA GINTING,886572,4,2,6,3,2,1,3,3,5,45,25,39,NAN,Steadiness-Influencer,ENFP,114.0,26.0,8,2025,4.1
EMP100610,3.0,2025,HANA ROHMAN,363463,2,4,1,5,5,1,3,3,4,71,47,70,ID,Influencer-Dominant,ISFJ,94.0,28.0,3,2025,2.9
EMP100611,4.0,2025,INDRA SINAGA,461530,1,2,6,1,2,3,1,1,6,83,42,100,IC,Influencer-Conscientious,NAN,114.0,26.0,10,2025,4.0
EMP100612,3.0,2025,ADIT UTAMI,645697,1,4,5,1,3,1,3,2,1,87,38,85,CI,Conscientious-Influencer,ESFP,115.0,12.0,5,2025,2.7
EMP100613,4.0,2025,CAHYO NABILA SITUMORANG,117437,2,3,6,1,4,3,2,2,6,24,41,82,IC,Influencer-Conscientious,ESTP,114.0,20.0,4,2025,3.5555555555555554
EMP100614,1.0,2025,CAHYO PRATAMA,887756,4,2,3,1,3,1,2,2,1,25,40,39,NAN,Influencer-Conscientious,ESFP,133.0,28.0,10,2025,1.2
EMP100615,5.0,2025,AHMAD HALIM NUGROHO,980688,2,1,4,5,1,3,1,4,1,86,79,50,SI,Steadiness-Influencer,ISTP,139.0,29.0,10,2025,4.888888888888889
EMP100616,,2025,NADIA RAMADHAN,954078,2,4,3,2,2,2,2,4,2,46,86,92,SI,Steadiness-Influencer,ESTP,88.0,30.0,8,2025,3.1
EMP100617,3.0,2025,EKO RAHMAWATI,649579,4,1,1,1,3,1,3,4,5,32,22,78,DC,Dominant-Conscientious,ENFJ,104.0,29.0,2,2025,3.0
EMP100618,4.0,2025,ARIF RAMADHAN,343530,1,4,2,1,4,3,1,1,3,81,95,72,NAN,Dominant-Influencer,ISTJ,140.0,34.0,1,2025,4.0
EMP100619,2.0,2025,ADI CANDRA FIRMANSYAH,655260,3,2,1,2,3,1,2,4,1,49,33,93,SC,Steadiness-Conscientious,ISTJ,114.0,21.0,10,2025,2.2
EMP100620,3.0,2025,OKA KUSUMA,908837,4,2,3,5,4,1,2,4,3,76,83,62,CI,Conscientious-Influencer,ENTP,119.0,38.0,2,2025,3.1
EMP100621,3.0,2025,ZAHRA FAUZIAH,482321,3,2,6,1,1,3,1,4,5,77,38,47,CS,Conscientious-Steadiness,ENFP,87.0,23.0,9,2025,3.0
EMP100622,2.0,2025,AHMAD ANUGRAH ANGGARA,858526,1,3,2,5,2,3,1,1,1,20,71,65,NAN,Dominant-Influencer,ENTP,90.0,24.0,5,2025,1.5555555555555556
EMP100623,2.0,2025,HADI SIMANJUNTAK,213338,1,1,3,3,3,1,3,1,2,53,52,60,SC,Steadiness-Conscientious,ENTJ,82.0,32.0,6,2025,1.875
EMP100624,2.0,2025,LUTHFI FIRMANSYAH,839593,2,4,4,6,4,1,3,1,4,38,46,89,CI,Conscientious-Influencer,ENTJ,95.0,33.0,3,2025,2.3333333333333335
EMP100625,2.0,2025,DWI UTAMI,851937,4,2,4,2,2,3,3,3,3,83,81,53,DI,Dominant-Influencer,ENTJ,132.0,30.0,9,2025,1.9
EMP100626,1.0,2025,ARIF NUGROHO,716358,2,1,4,2,3,1,3,2,6,8,54,28,DI,Dominant-Influencer,ISFJ,81.0,32.0,8,2025,1.1
EMP100627,3.0,2025,HADI HANDAYANI,462656,3,3,6,5,4,2,2,3,2,19,96,72,SC,Steadiness-Conscientious,INTP,106.0,26.0,9,2025,2.9
EMP100628,2.0,2025,FITRI DHARMA SIREGAR,777098,2,4,5,6,5,3,1,2,1,12,86,33,SC,Steadiness-Conscientious,ESTJ,84.0,31.0,7,2025,2.0
EMP100629,3.0,2025,MAHENDRA SUBEKTI,197973,2,3,1,6,2,1,3,2,1,34,28,33,CS,Conscientious-Steadiness,ISFP,124.0,32.0,1,2025,3.3
EMP100630,4.0,2025,MAYA CANDRA MAULIDA,606823,1,1,5,4,2,3,3,1,2,8,60,96,CS,Conscientious-Steadiness,ENTP,,,5,2025,4.1
EMP100631,4.0,2025,ZAHRA DHARMA ZULFIKAR,722067,3,3,4,6,3,1,2,4,6,58,90,26,NAN,Steadiness-Conscientious,ENTP,119.0,26.0,9,2025,3.888888888888889
EMP100632,4.0,2025,RANI PRAMUDITA SUHARTO,898636,1,4,3,4,2,3,2,3,1,77,62,69,DS,Dominant-Steadiness,ESFJ,,,3,2025,3.6666666666666665
EMP100633,4.0,2025,DEWI SETIAWAN,932462,1,4,5,3,4,1,3,4,2,54,83,92,DC,Dominant-Conscientious,INTP,110.0,20.0,9,2025,4.111111111111111
EMP100634,3.0,2025,NUGROHO PRATAMA,340616,3,1,1,5,3,2,2,1,3,55,52,71,CD,Conscientious-Dominant,ENTP,117.0,28.0,5,2025,3.0
EMP100635,4.0,2025,UMAR DHARMA FAUZIAH,809242,1,1,4,5,1,3,2,1,4,19,64,62,SD,Steadiness-Dominant,INTP,133.0,17.0,1,2025,4.4
EMP100636,3.0,2025,RAMA AJI WIBOWO,416363,2,2,3,2,1,3,3,1,6,76,24,49,IS,Influencer-Steadiness,ENFJ,80.0,34.0,3,2025,3.125
EMP100637,5.0,2025,RANI ADI SIMANJUNTAK,701057,3,2,4,6,1,1,3,3,4,52,31,26,SI,Steadiness-Influencer,ISTP,105.0,22.0,10,2025,4.9
EMP100638,4.0,2025,BUDI YUDHISTIRA PERMADI,264996,2,1,3,4,5,1,3,1,2,64,47,47,ID,Influencer-Dominant,ISFP,,,1,2025,3.6666666666666665
EMP100639,5.0,2025,IMAN PRATAMA,299914,2,2,5,2,4,2,2,3,1,54,94,52,DC,Dominant-Conscientious,INFP,138.0,27.0,1,2025,4.888888888888889
EMP100640,3.0,2025,DEWI YUDHISTIRA PUTRA,180730,2,1,5,5,4,2,2,1,3,7,80,47,DI,Dominant-Influencer,ESTJ,135.0,23.0,8,2025,2.7
EMP100641,3.0,2025,JULIA SIMANJUNTAK,446470,2,3,4,4,4,2,2,3,1,70,37,100,IS,Influencer-Steadiness,ENFP,,,10,2025,2.888888888888889
EMP100642,3.0,2025,UMAR HALIM PRADANA,851298,3,4,6,6,2,1,1,2,1,69,31,67,SC,Steadiness-Conscientious,ENFJ,106.0,39.0,5,2025,3.1
EMP100643,4.0,2025,DEWI YULIANTO,762480,4,4,3,3,5,2,1,2,5,64,87,45,ID,Influencer-Dominant,ISFJ,135.0,18.0,1,2025,3.857142857142857
EMP100644,3.0,2025,AYUNDA HARTANTO,178777,2,2,3,3,3,3,1,4,2,69,49,87,DI,Dominant-Influencer,ESFJ,98.0,36.0,7,2025,1.2222222222222223
EMP100645,5.0,2025,YOGA IQBAL SANTOSO,928180,1,1,5,5,4,3,2,4,5,26,37,66,SI,Steadiness-Influencer,ISFP,82.0,37.0,1,2025,4.857142857142857
EMP100646,4.0,2025,OKTAVIA ANANDA,994852,4,2,5,3,3,1,1,3,2,62,67,29,DC,Dominant-Conscientious,INFJ,126.0,37.0,10,2025,4.0
EMP100647,,2025,VANIA GANESHA ANANDA,989531,3,4,2,5,2,2,1,2,6,82,69,93,CD,Conscientious-Dominant,ISTJ,117.0,17.0,3,2025,2.888888888888889
EMP100648,4.0,2025,SARI MAHARDIKA FIRMANSYAH,573542,1,2,3,4,5,2,1,2,4,72,88,44,NAN,Steadiness-Influencer,NAN,,,6,2025,3.4444444444444446
EMP100649,5.0,2025,WAHYU DHARMA HANDAYANI,181669,2,1,1,1,4,2,2,2,6,48,24,80,ID,Influencer-Dominant,ISFJ,99.0,26.0,7,2025,5.0
EMP100650,5.0,2025,RIFQI KURNIAWAN,965520,1,4,2,4,5,3,2,3,3,23,85,79,DI,Dominant-Influencer,ESTP,,,6,2025,4.6
EMP100651,3.0,2025,NOVI PAMUNGKAS,926032,3,1,1,3,5,2,3,4,3,56,56,79,SC,Steadiness-Conscientious,ESTP,117.0,28.0,10,2025,3.111111111111111
EMP100652,5.0,2025,EKO MAHARDIKA LUKMAN,840203,3,4,6,3,1,2,1,4,4,58,60,64,DS,Dominant-Steadiness,INTJ,122.0,22.0,2,2025,4.777777777777778
EMP100653,,2025,INTAN PRATAMA,581062,1,1,4,6,5,1,2,3,5,0,58,72,DS,Dominant-Steadiness,ISTJ,111.0,26.0,2,2025,3.3
EMP100654,4.0,2025,PRASETYO HIDAYAT,821489,3,4,5,5,3,3,1,1,6,29,44,28,CD,Conscientious-Dominant,ESTP,,15.0,1,2025,3.5555555555555554
EMP100655,3.0,2025,NOVI LESTARI,704863,4,2,5,4,2,1,3,2,2,88,53,69,NAN,Dominant-Conscientious,ENFJ,,,9,2025,2.8
EMP100656,4.0,2025,JOKO HERLAMBANG,405944,2,4,5,3,3,1,1,1,6,92,76,61,IS,Influencer-Steadiness,INFJ,96.0,22.0,6,2025,4.1
EMP100657,3.0,2025,RENDRA ANUGRAH MAULIDA,664536,1,2,4,1,2,1,3,1,4,76,54,66,IS,Influencer-Steadiness,ISFJ,84.0,27.0,7,2025,3.0
EMP100658,1.0,2025,NURLITA JATMIKO SALSABILA,604659,2,1,1,6,4,2,1,4,6,149,45,84,SD,Steadiness-Dominant,ESFP,109.0,28.0,5,2025,1.1
EMP100659,3.0,2025,BELLA UTAMI,693802,3,4,4,2,3,3,2,4,6,26,34,74,IC,Influencer-Conscientious,ISFJ,133.0,33.0,10,2025,2.8
EMP100660,1.0,2025,ANISA PUTRA,254748,2,1,6,6,1,2,2,2,1,36,58,37,ID,Influencer-Dominant,ENFP,126.0,35.0,9,2025,1.2222222222222223
EMP100661,4.0,2025,BUDI SIREGAR,148430,2,3,3,5,2,3,3,4,6,69,57,26,DC,Dominant-Conscientious,INFP,103.0,20.0,6,2025,4.0
EMP100662,4.0,2025,UTAMI PRATAMA,461079,4,4,1,3,5,3,1,2,2,67,87,93,CI,Conscientious-Influencer,ENTP,119.0,33.0,6,2025,3.9
EMP100663,5.0,2025,RIFQI JATMIKO INDRAWAN,654291,2,2,3,5,3,2,1,4,3,55,23,52,IS,Influencer-Steadiness,ENTJ,123.0,32.0,8,2025,4.7
EMP100664,3.0,2025,ZAKI RACHMAN PUTRA,577970,4,3,5,2,4,1,1,2,6,19,59,24,SD,Steadiness-Dominant,ENFP,101.0,34.0,2,2025,2.6666666666666665
EMP100665,3.0,2025,RENDRA RIDWAN,418258,3,2,5,2,2,3,3,3,3,42,41,55,DS,Dominant-Steadiness,ESFP,102.0,30.0,8,2025,3.5
EMP100666,4.0,2025,EVI SINAGA,272544,3,2,6,1,1,3,1,2,1,36,48,26,SI,Steadiness-Influencer,ENFJ,118.0,24.0,4,2025,4.125
EMP100667,2.0,2025,RIFQI HANDAYANI,921140,4,2,5,6,1,1,3,1,2,109,83,50,IS,Influencer-Steadiness,ISTJ,93.0,19.0,3,2025,2.2222222222222223
EMP100668,,2025,LUTHFI YUDHISTIRA ROHMAN,255953,1,1,2,1,4,2,3,1,6,20,43,23,SD,Steadiness-Dominant,ENTP,137.0,23.0,1,2025,1.8888888888888888
EMP100669,1.0,2025,ADI SUHARTO,916342,3,1,4,3,1,2,1,2,2,79,79,60,DI,Dominant-Influencer,ESFP,96.0,35.0,5,2025,1.2222222222222223
EMP100670,3.0,2025,RAMA TAMBA,263555,2,1,3,4,3,3,2,4,6,70,34,98,NAN,Steadiness-Dominant,ISTP,,,5,2025,2.9
EMP100671,2.0,2025,FAJAR BASKARA ROHMAN,353393,1,1,2,2,4,2,3,2,2,82,54,91,CI,Conscientious-Influencer,ISTJ,111.0,29.0,3,2025,2.111111111111111
EMP100672,1.0,2025,RANI RIDWAN,660871,3,1,4,3,3,2,3,2,6,76,89,61,CI,Conscientious-Influencer,ISFJ,114.0,31.0,9,2025,1.1111111111111112
EMP100673,3.0,2025,CITRA SIREGAR,621920,2,2,4,2,4,3,1,1,4,18,50,37,SD,Steadiness-Dominant,INTJ,107.0,22.0,6,2025,3.2
EMP100674,2.0,2025,VALDO HANDAYANI,643626,2,3,6,5,5,1,2,4,6,31,54,91,CI,Conscientious-Influencer,INTJ,,26.0,3,2025,1.7
